workerid,proliferate.condition,frame,item,order,response,verb1,verb2,error
100,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",8,0,enabled,caused,
100,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",9,0,affected,caused,
100,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",10,3,caused,affected,
100,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",11,6,enabled,caused,
100,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",12,4,enabled,caused,
100,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",13,5,caused,enabled,
100,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",14,6,enabled,affected,
100,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",15,6,enabled,affected,
100,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",16,3,caused,enabled,
100,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",17,4,caused,enabled,
100,condition1,2,"The new technology affected the change, in fact it enabled it.",18,6,affected,enabled,
100,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",19,4,caused,affected,
100,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",20,4,affected,caused,
100,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",21,6,affected,enabled,
100,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",22,6,enabled,affected,
100,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",23,2,affected,caused,
100,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it enabled it.",24,6,affected,enabled,
100,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",25,1,affected,caused,
100,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",26,6,enabled,affected,
100,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",27,0,enabled,caused,
100,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",28,4,affected,enabled,
100,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",29,4,caused,enabled,
100,condition1,7,"Metastasis caused cell growth, in fact it affected it.",30,3,caused,affected,
100,condition1,2,"The new technology affected the change, in fact it caused it.",31,1,affected,caused,
100,condition1,2,"The new technology enabled the change, in fact it affected it.",33,3,enabled,affected,
100,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",34,3,affected,caused,
100,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",35,5,caused,affected,
100,condition1,2,"The new technology caused the change, in fact it affected it.",36,3,caused,affected,
100,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",37,4,caused,enabled,
100,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",38,0,caused,affected,
100,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",39,4,enabled,affected,
100,condition1,2,"The new technology caused the change, in fact it enabled it.",40,6,caused,enabled,
100,condition1,5,"More stipends caused the increase in student admissions, in fact they affected it.",41,4,caused,affected,
100,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",42,6,affected,enabled,
100,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",43,6,caused,enabled,
100,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",45,5,enabled,affected,
100,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",46,3,enabled,caused,
100,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",47,5,enabled,caused,
100,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",48,6,affected,caused,
100,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",49,6,affected,enabled,
100,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",51,4,affected,enabled,
100,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",52,4,enabled,affected,
100,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",53,5,caused,affected,
100,condition1,7,"Metastasis affected cell growth, in fact it caused it.",54,3,affected,caused,
100,condition1,2,"The new technology enabled the change, in fact it caused it.",55,4,enabled,caused,
100,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",56,6,affected,caused,
100,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",57,6,affected,caused,
100,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",59,6,affected,enabled,
100,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",60,3,enabled,caused,
100,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",62,4,affected,enabled,
100,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",63,3,enabled,caused,
100,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",64,3,caused,enabled,
100,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",65,1,caused,affected,
61,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",0,4,enabled,caused,
61,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",1,4,affected,caused,
61,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",2,4,enabled,affected,
61,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",3,4,affected,enabled,
61,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",4,4,enabled,caused,
61,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",5,2,enabled,affected,
61,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",6,4,caused,enabled,
61,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",7,2,enabled,affected,
61,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",8,4,enabled,caused,
61,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",9,4,caused,enabled,
61,condition1,2,"The new technology affected the change, in fact it enabled it.",10,2,affected,enabled,
61,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",12,2,caused,affected,
61,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it enabled it.",13,4,affected,enabled,
61,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",14,2,caused,affected,
61,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",15,2,affected,caused,
61,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",16,4,affected,enabled,
61,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",17,4,enabled,caused,
61,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",18,2,enabled,affected,
61,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",19,3,caused,enabled,
61,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",20,3,affected,caused,
61,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",21,2,caused,affected,
61,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",22,3,affected,caused,
61,condition1,2,"The new technology affected the change, in fact it caused it.",23,4,affected,caused,
61,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",24,4,affected,enabled,
61,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",25,4,enabled,caused,
61,condition1,2,"The new technology caused the change, in fact it affected it.",26,2,caused,affected,
61,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",27,4,affected,caused,
61,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",28,4,caused,enabled,
61,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",31,3,enabled,affected,
61,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",32,4,enabled,caused,
61,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",33,1,affected,caused,
61,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",34,4,caused,enabled,
61,condition1,7,"Metastasis affected cell growth, in fact it caused it.",35,3,affected,caused,
61,condition1,2,"The new technology caused the change, in fact it enabled it.",36,4,caused,enabled,
61,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",37,2,caused,affected,
61,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",38,2,enabled,affected,
61,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",39,2,caused,affected,
61,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",40,3,caused,enabled,
61,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",41,2,affected,caused,
61,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",42,4,enabled,affected,
61,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",43,2,enabled,affected,
61,condition1,2,"The new technology enabled the change, in fact it caused it.",46,3,enabled,caused,
61,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",47,3,affected,enabled,
